Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Rostership %,Probable Pitcher
119424-82607,P,Trevor,Trevor Rogers,Rogers,38.1,10,10600,SEA@BAL,BAL,SEA,,,,,Yes
119424-102554,C,Cal,Cal Raleigh,Raleigh,14.21452971,117,4500,SEA@BAL,SEA,BAL,,,,,
119424-222794,1B,Nick,Nick Kurtz,Kurtz,13.22469076,81,4100,TB@ATH,ATH,TB,,,,,
119424-163668,OF/2B/3B,Richie,Richie Palacios,Palacios,21.20000076,1,2300,TB@ATH,TB,ATH,IL,Knee,,,
119424-38976,3B,Jose,Jose Ramirez,Ramirez,13.16260827,115,4000,MIA@CLE,CLE,MIA,,,,,
119424-185300,SS,Zach,Zach Neto,Neto,11.93465371,101,3400,LAD@LAA,LAA,LAD,,,,,
119424-60643,OF,Aaron,Aaron Judge,Judge,15.7345459,110,4700,MIN@NYY,NYY,MIN,,,,,
119424-231559,OF,Jakob,Jakob Marsee,Marsee,13.84999975,12,3100,MIA@CLE,MIA,CLE,,,,,
119424-82533,OF,Daulton,Daulton Varsho,Varsho,13.25937462,32,3200,CHC@TOR,TOR,CHC,,,,,
