Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Rostership %,Probable Pitcher
119424-146687,P,Hunter,Hunter Brown,Brown,38.47826087,23,10300,BOS@HOU,HOU,BOS,,,,,Yes
119424-135310,C,Chadwick,Chadwick Tromp,Tromp,4.237500191,8,2000,BOS@HOU,BOS,HOU,,,,,
119424-172216,3B/1B,David,David Villar,Villar,5.14444436,9,2000,ATL@NYM,NYM,ATL,,,,,
119424-13343,2B,Dixon,Dixon Machado,Machado,,0,2000,CHC@TOR,CHC,TOR,,,,,
119424-21172,1B/2B/3B,Brandon,Brandon Drury,Drury,4.805154702,97,2000,LAD@LAA,LAA,LAD,,,,,
119424-102425,SS,Orelvis,Orelvis Martinez,Martinez,1.5,2,2000,CHC@TOR,TOR,CHC,,,,,
119424-165519,OF,Petey,Petey Halpin,Halpin,,0,2000,MIA@CLE,CLE,MIA,,,,,
119424-202433,2B/OF,Jamie,Jamie Westbrook,Westbrook,4.490476336,21,2000,TB@ATH,TB,ATH,,,,,
119424-165626,OF,Emmanuel,Emmanuel Rodriguez,Rodriguez,0.0,1,2000,MIN@NYY,MIN,NYY,IL,Oblique,,,
