player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,confidence,odds
Michael Tonkin,pitcher_strikeouts,prizepicks,6.5,-0.49436031899245364,1.5588692617862776e-06,0.5238095238095238,UNDER,1.0999967263745503,1.0999967263745503,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,0.5302177796650375,1.687894985336058e-06,0.5238095238095238,UNDER,1.0999964554205308,1.0999964554205308,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,0.7876924926464253,3.822860983104803e-06,0.5238095238095238,UNDER,1.0999919719919355,1.0999919719919355,VERY_HIGH,-110
Logan Webb,pitcher_strikeouts,prizepicks,7.5,0.9129880928923206,5.632678026001869e-06,0.5238095238095238,UNDER,1.0999881713761455,1.0999881713761455,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,0.9206070188486418,5.7657609050520975e-06,0.5238095238095238,UNDER,1.0999878919020993,1.0999878919020993,VERY_HIGH,-110
Ryan Fernandez,pitcher_strikeouts,underdog,6.5,-0.03611997985174913,6.580429657065956e-06,0.5238095238095238,UNDER,1.0999861810977203,1.0999861810977203,VERY_HIGH,-110
Michael Tonkin,pitcher_strikeouts,prizepicks,6.5,-0.015575230012452089,7.004603870486292e-06,0.5238095238095238,UNDER,1.099985290331872,1.099985290331872,VERY_HIGH,-110
Michael Kopech,pitcher_strikeouts,prizepicks,6.5,0.023763412790200958,7.890639991514625e-06,0.5238095238095238,UNDER,1.0999834296560178,1.0999834296560178,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,1.035043656624698,8.163801656579928e-06,0.5238095238095238,UNDER,1.0999828560165215,1.0999828560165215,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,1.0382419342626683,8.242876308739433e-06,0.5238095238095238,UNDER,1.0999826899597518,1.0999826899597518,VERY_HIGH,-110
Logan Gillaspie,pitcher_strikeouts,prizepicks,7.5,1.0629530665532585,8.87892253542688e-06,0.5238095238095238,UNDER,1.0999813542626757,1.0999813542626757,VERY_HIGH,-110
Ryan Brasier,pitcher_strikeouts,underdog,6.5,0.07700823006795617,9.261277521654954e-06,0.5238095238095238,UNDER,1.0999805513172047,1.0999805513172047,VERY_HIGH,-110
Shohei Ohtani,total_bases,prizepicks,6.5,0.08663988394761005,9.532298304470999e-06,0.5238095238095238,UNDER,1.0999799821735607,1.0999799821735607,VERY_HIGH,-110
Ian Hamilton,pitcher_strikeouts,prizepicks,6.5,0.14915408539448227,1.1483794377098455e-05,0.5238095238095238,UNDER,1.0999758840318083,1.0999758840318083,VERY_HIGH,-110
Bryan Abreu,pitcher_strikeouts,underdog,6.5,0.16157744875734514,1.1914452892280991e-05,0.5238095238095238,UNDER,1.0999749796489262,1.0999749796489262,VERY_HIGH,-110
Bryan King,pitcher_strikeouts,underdog,6.5,0.24237136823931046,1.5113298079350024e-05,0.5238095238095238,UNDER,1.0999682620740336,1.0999682620740336,VERY_HIGH,-110
Michael Kelly,pitcher_strikeouts,prizepicks,6.5,0.3219488566123778,1.9050726818958807e-05,0.5238095238095238,UNDER,1.0999599934736803,1.0999599934736803,VERY_HIGH,-110
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,0.3335720731729259,1.970155997943479e-05,0.5238095238095238,UNDER,1.0999586267240433,1.0999586267240433,VERY_HIGH,-110
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,0.3530581459580072,2.0840252953790994e-05,0.5238095238095238,UNDER,1.099956235468797,1.099956235468797,VERY_HIGH,-110
Matt Festa,pitcher_strikeouts,prizepicks,6.5,0.3530581459580072,2.0840252953790994e-05,0.5238095238095238,UNDER,1.099956235468797,1.099956235468797,VERY_HIGH,-110
Ryan Brasier,pitcher_strikeouts,underdog,6.5,0.37869532994790256,2.2433743948502283e-05,0.5238095238095238,UNDER,1.0999528891377082,1.0999528891377082,VERY_HIGH,-110
Michael Tonkin,pitcher_strikeouts,prizepicks,6.5,0.37869532994790256,2.2433743948502283e-05,0.5238095238095238,UNDER,1.0999528891377082,1.0999528891377082,VERY_HIGH,-110
Ian Hamilton,pitcher_strikeouts,prizepicks,6.5,0.37869532994790256,2.2433743948502283e-05,0.5238095238095238,UNDER,1.0999528891377082,1.0999528891377082,VERY_HIGH,-110
Matt Bowman,pitcher_strikeouts,prizepicks,6.5,0.3803282487946884,2.2539058207260432e-05,0.5238095238095238,UNDER,1.0999526679777647,1.0999526679777647,VERY_HIGH,-110
Ryan Fernandez,pitcher_strikeouts,underdog,6.5,0.3989310386511206,2.3772409579181364e-05,0.5238095238095238,UNDER,1.0999500779398836,1.0999500779398836,VERY_HIGH,-110
Michael Kelly,pitcher_strikeouts,prizepicks,6.5,0.41484449049761235,2.4877981935400584e-05,0.5238095238095238,UNDER,1.0999477562379358,1.0999477562379358,VERY_HIGH,-110
