player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,confidence,odds
Andy Pages,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Andy Pages,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Lourdes Gurriel Jr.,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jo Adell,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Matt Chapman,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Alejandro Kirk,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jackson Merrill,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tommy Edman,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tommy Edman,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Nathan Lukes,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Nathan Lukes,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jorge Soler,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
James McCann,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tyler Heineman,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Michael Conforto,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Brandon Marsh,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Urias,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Urias,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Urias,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Cronenworth,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Cronenworth,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Cronenworth,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Travis d'Arnaud,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Miguel Andujar,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Miguel Andujar,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Edmundo Sosa,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Arraez,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Arraez,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Arraez,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Christian Moore,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Mike Yastrzemski,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Mike Yastrzemski,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Alek Thomas,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Miguel Rojas,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Miguel Rojas,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Austin Wynns,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Austin Wynns,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Rengifo,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Rengifo,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Rengifo,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jose Herrera,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Matos,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Matos,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Matos,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake McCarthy,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake McCarthy,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake McCarthy,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Dominic Smith,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Will Wagner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Will Wagner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Will Wagner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Will Wagner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jose Iglesias,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Chris Taylor,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Johan Rojas,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Bryce Johnson,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Adrian Del Castillo,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Christian Koss,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tyler Fitzgerald,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Andrew Knizner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Andrew Knizner,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Michael Stefanic,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Campusano,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Campusano,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Luis Campusano,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Austin Barnes,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Austin Barnes,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jordan Lawlar,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jordan Lawlar,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Brandon Lockridge,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tyler Wade,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Christian Bethancourt,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Andrew Bechtold,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Andrew Bechtold,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Breaux,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Breaux,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Breaux,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Breaux,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tommy Troy,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Tommy Troy,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Christian Arroyo,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Nick Senzel,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Alex De Jesus,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Bryce Eldridge,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Junior Perez,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Mears,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Mears,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Mears,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Josh Mears,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Michael Perez,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Travis Blankenhorn,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Vogel,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Vogel,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jake Vogel,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Chad Stevens,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Nick Martini,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Alex Freeland,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Jorge Barrosa,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
Ryan Waldschmidt,total_bases,prizepicks,3.5,1.1405998520785943e-05,0.0023820102843165047,0.5238095238095238,UNDER,1.0949977784029352,1.0949977784029352,VERY_HIGH,-110
