player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,confidence,odds,model_confidence,confidence_adjusted_edge,market_category,kelly_size_full,kelly_size_quarter
George Lombard Jr.,runs,prizepicks,1.5,0.20689788352288263,0.09798787161874456,0.5238095238095238,UNDER,0.8942254696006365,0.8942254696006365,VERY_HIGH,-110,0.8893327739280159,0.7952640173970168,PREMIUM,0.7924336440393747,0.19810841100984367
Ryan Pepiot,pitcher_strikeouts,prizepicks,6.0,4.281395951266905,0.12595219497182075,0.5238095238095238,UNDER,0.8355003905591765,0.8355003905591765,VERY_HIGH,-110,0.9518225221484621,0.7952480889980604,PREMIUM,0.7232971933049165,0.18082429832622912
Clay Holmes,pitcher_strikeouts,prizepicks,4.5,2.480745948820048,0.08912395082590263,0.5238095238095238,UNDER,0.9128397032656045,0.9128397032656045,VERY_HIGH,-110,0.8710004366185574,0.7950837801070959,PREMIUM,0.8132423129254771,0.20331057823136928
Clay Holmes,pitcher_strikeouts,underdog,4.5,2.480745948820048,0.08912395082590263,0.5238095238095238,UNDER,0.9128397032656045,0.9128397032656045,VERY_HIGH,-110,0.8710004366185574,0.7950837801070959,PREMIUM,0.8132423129254771,0.20331057823136928
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.940548377757673,0.9449544706819041,0.5238095238095238,UNDER,0.8040039894836349,0.8040039894836349,VERY_HIGH,-110,0.9887798958590194,0.7949829809918647,PREMIUM,0.0,0.0
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.929644897820045,0.9447614456989976,0.5238095238095238,UNDER,0.8036354872435406,0.8036354872435406,VERY_HIGH,-110,0.9887798958590194,0.7946186133852804,PREMIUM,0.0,0.0
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,3.126579652300079,0.012257937356167092,0.5238095238095238,UNDER,1.074258331552049,1.074258331552049,VERY_HIGH,-110,0.7395374112030755,0.7944542254793375,PREMIUM,0.9763314577677628,0.2440828644419407
Dean Kremer,pitcher_strikeouts,underdog,5.5,3.6395606401054543,0.10743353756192975,0.5238095238095238,UNDER,0.8743895711199476,0.8743895711199476,VERY_HIGH,-110,0.9083622853372815,0.7942625090976011,PREMIUM,0.769699560647001,0.19242489016175024
Connor Joe,total_bases,prizepicks,3.5,1.8193263098649215,0.13126121005542069,0.5238095238095238,UNDER,0.8243514588836166,0.8243514588836166,VERY_HIGH,-110,0.9634826616357441,0.7942483377284957,PREMIUM,0.7095091208017817,0.17737728020044544
A.J. Puk,pitcher_strikeouts,prizepicks,4.5,10.174480432887815,0.9444733954855757,0.5238095238095238,UNDER,0.8030855731997354,0.8030855731997354,VERY_HIGH,-110,0.9887798958590194,0.7940748694343153,PREMIUM,0.0,0.0
A.J. Puk,pitcher_strikeouts,prizepicks,4.5,10.17411833356283,0.9444683545028533,0.5238095238095238,UNDER,0.803075949505447,0.803075949505447,VERY_HIGH,-110,0.9887798958590194,0.794065353718879,PREMIUM,0.0,0.0
Shota Imanaga,pitcher_strikeouts,underdog,5.5,3.788075801072171,0.1268761288445719,0.5238095238095238,UNDER,0.8335601294263991,0.8335601294263991,VERY_HIGH,-110,0.9517468903932031,0.7933382611373313,PREMIUM,0.7209139412828471,0.18022848532071178
Ryan Walker,pitcher_strikeouts,prizepicks,6.0,4.287600655152955,0.1269147161327029,0.5238095238095238,UNDER,0.833479096121324,0.833479096121324,VERY_HIGH,-110,0.9518225221484621,0.7933241754282191,PREMIUM,0.7208142590469833,0.18020356476174582
Drew Romo,rbi,prizepicks,1.5,0.16871998968316648,0.09154844656344996,0.5238095238095238,UNDER,0.9077482622167552,0.9077482622167552,VERY_HIGH,-110,0.8738170148233568,0.7932058767013348,PREMIUM,0.8075993123759224,0.2018998280939806
Ryan Fernandez,pitcher_strikeouts,underdog,6.5,4.647222074162102,0.12733069898872496,0.5238095238095238,UNDER,0.8326055321236777,0.8326055321236777,VERY_HIGH,-110,0.9518225221484621,0.7924926975407213,PREMIUM,0.7197388987066565,0.17993472467666413
Bryan Hudson,pitcher_strikeouts,underdog,6.5,4.486635567454591,0.09989775148854074,0.5238095238095238,UNDER,0.8902147218740645,0.8902147218740645,VERY_HIGH,-110,0.8901332585784344,0.7924097312162557,PREMIUM,0.7878846575933515,0.19697116439833787
Matt Sauer,pitcher_strikeouts,prizepicks,6.5,3.1951611356317495,0.013789415005802441,0.5238095238095238,UNDER,1.071042228487815,1.071042228487815,VERY_HIGH,-110,0.7395374112030755,0.7920757969450515,PREMIUM,0.9733358218531852,0.2433339554632963
A.J. Minter,pitcher_strikeouts,underdog,3.5,7.853125803674679,0.943376345969023,0.5238095238095238,UNDER,0.8009912059408619,0.8009912059408619,VERY_HIGH,-110,0.9887798958590194,0.7920040011941958,PREMIUM,0.0,0.0
Miles Mikolas,pitcher_strikeouts,underdog,2.5,6.0052725633463835,0.9523135331898294,0.5238095238095238,UNDER,0.8180531088169468,0.8180531088169468,VERY_HIGH,-110,0.9678859432598799,0.7917821048639677,PREMIUM,0.0,0.0
Joey Estes,pitcher_strikeouts,prizepicks,3.5,0.9248056602520771,0.043008205337683125,0.5238095238095238,UNDER,1.0096827687908654,1.0096827687908654,VERY_HIGH,-110,0.7839119980150189,0.7915024366441836,PREMIUM,0.914396034224425,0.22859900855610624
Joey Estes,pitcher_strikeouts,underdog,3.5,0.9248056602520771,0.043008205337683125,0.5238095238095238,UNDER,1.0096827687908654,1.0096827687908654,VERY_HIGH,-110,0.7839119980150189,0.7915024366441836,PREMIUM,0.914396034224425,0.22859900855610624
Chris Okey,total_bases,prizepicks,3.5,1.3563097840013008,0.0764838944290569,0.5238095238095238,UNDER,0.9393838216989805,0.9393838216989805,VERY_HIGH,-110,0.8423976284224979,0.7913347035776838,PREMIUM,0.8420968894184581,0.21052422235461452
Chris Okey,total_bases,prizepicks,3.5,1.3563097840013008,0.0764838944290569,0.5238095238095238,UNDER,0.9393838216989805,0.9393838216989805,VERY_HIGH,-110,0.8423976284224979,0.7913347035776838,PREMIUM,0.8420968894184581,0.21052422235461452
Sal Stewart,rbi,prizepicks,1.5,0.3056659755183293,0.11617366663527229,0.5238095238095238,UNDER,0.8560353000659283,0.8560353000659283,VERY_HIGH,-110,0.9243641242638948,0.7912883204844222,PREMIUM,0.748115029606197,0.18702875740154926
Oswald Peraza,total_bases,prizepicks,3.5,0.9988182856853512,0.04771203466903884,0.5238095238095238,UNDER,0.9998047271950185,0.9998047271950185,VERY_HIGH,-110,0.7913384126903753,0.7911838858188396,PREMIUM,0.904566611979396,0.226141652994849
Juan Brito,hits,prizepicks,1.5,0.20584609975201096,0.09780613334113442,0.5238095238095238,UNDER,0.8946071199836179,0.8946071199836179,VERY_HIGH,-110,0.8840680911115245,0.7908936088586956,PREMIUM,0.7928652785486732,0.1982163196371683
Ian Hamilton,pitcher_strikeouts,underdog,5.5,3.3491747198191724,0.07580275273384907,0.5238095238095238,UNDER,0.940814219258917,0.940814219258917,VERY_HIGH,-110,0.840018859269387,0.7903016872462943,PREMIUM,0.8436258111822456,0.2109064527955614
Ryan Fernandez,pitcher_strikeouts,underdog,6.5,4.6541832327163934,0.12858129631061255,0.5238095238095238,UNDER,0.8299792777477137,0.8299792777477137,VERY_HIGH,-110,0.9518225221484621,0.7899929694767879,PREMIUM,0.7164976113706261,0.17912440284265652
Jacob Nottingham,hits,prizepicks,1.5,0.32856163414901995,0.12071130922513551,0.5238095238095238,UNDER,0.8465062506272155,0.8465062506272155,VERY_HIGH,-110,0.9330513744879214,0.7898338206603404,PREMIUM,0.736689260309118,0.1841723150772795
A.J. Minter,pitcher_strikeouts,prizepicks,4.5,10.009110302260359,0.9420941305978368,0.5238095238095238,UNDER,0.7985433402322337,0.7985433402322337,VERY_HIGH,-110,0.9887798958590194,0.7895836007937416,PREMIUM,0.0,0.0
Nolan Jones,rbi,prizepicks,1.5,0.3166239768695456,0.11833007772567317,0.5238095238095238,UNDER,0.8515068367760864,0.8515068367760864,VERY_HIGH,-110,0.9267569622965017,0.789139889425309,PREMIUM,0.7427044171074089,0.18567610427685222
Tom Murphy,hits,prizepicks,1.5,0.1151619233633705,0.08305099256349302,0.5238095238095238,UNDER,0.9255929156166647,0.9255929156166647,VERY_HIGH,-110,0.8524787984802924,0.789048336586765,PREMIUM,0.8272216649274502,0.20680541623186255
Ryan Helsley,pitcher_strikeouts,underdog,6.5,4.65727827499698,0.12913885215139176,0.5238095238095238,UNDER,0.8288084104820774,0.8288084104820774,VERY_HIGH,-110,0.9518225221484621,0.7888785116429088,PREMIUM,0.7150484768885271,0.17876211922213178
James McCann,total_bases,prizepicks,3.5,0.9812832471535659,0.04656194248589873,0.5238095238095238,UNDER,1.0022199207796127,1.0022199207796127,VERY_HIGH,-110,0.7864675686537683,0.7882134643519143,PREMIUM,0.9069792499006197,0.22674481247515493
Chandler Simpson,hits,prizepicks,2.5,0.559751578363869,0.026174753194851186,0.5238095238095238,UNDER,1.0450330182908125,1.0450330182908125,VERY_HIGH,-110,0.7540631576516121,0.788020897622565,PREMIUM,0.9487784274829605,0.23719460687074012
Christian Encarnacion-Strand,total_bases,prizepicks,3.5,1.375993776209973,0.07838714482377729,0.5238095238095238,UNDER,0.9353869958700677,0.9353869958700677,VERY_HIGH,-110,0.8423976284224979,0.7879677869781898,PREMIUM,0.8378110221703404,0.2094527555425851
George Lombard Jr.,hits,prizepicks,1.5,0.27574428930502215,0.11042788943517523,0.5238095238095238,UNDER,0.8681014321861321,0.8681014321861321,VERY_HIGH,-110,0.9076444582574248,0.7879274541290765,PREMIUM,0.7623659047680139,0.19059147619200348
George Lombard Jr.,hits,underdog,1.5,0.27574428930502215,0.11042788943517523,0.5238095238095238,UNDER,0.8681014321861321,0.8681014321861321,VERY_HIGH,-110,0.9076444582574248,0.7879274541290765,PREMIUM,0.7623659047680139,0.19059147619200348
Nick Pivetta,pitcher_strikeouts,prizepicks,5.5,3.6345250411023624,0.10681420780817374,0.5238095238095238,UNDER,0.8756901636028352,0.8756901636028352,VERY_HIGH,-110,0.8994434859887092,0.7876338133969571,PREMIUM,0.7712086223573382,0.19280215558933456
Nick Pivetta,pitcher_strikeouts,prizepicks,5.5,3.6345250411023624,0.10681420780817374,0.5238095238095238,UNDER,0.8756901636028352,0.8756901636028352,VERY_HIGH,-110,0.8994434859887092,0.7876338133969571,PREMIUM,0.7712086223573382,0.19280215558933456
Matt McLain,total_bases,prizepicks,3.5,1.8649591322486558,0.13785057135209433,0.5238095238095238,UNDER,0.8105138001606019,0.8105138001606019,VERY_HIGH,-110,0.9716908561737864,0.7875688484187244,PREMIUM,0.6920714221725324,0.1730178555431331
Matt McLain,total_bases,prizepicks,3.5,1.8649591322486558,0.13785057135209433,0.5238095238095238,UNDER,0.8105138001606019,0.8105138001606019,VERY_HIGH,-110,0.9716908561737864,0.7875688484187244,PREMIUM,0.6920714221725324,0.1730178555431331
Matt McLain,total_bases,prizepicks,3.5,1.8649591322486558,0.13785057135209433,0.5238095238095238,UNDER,0.8105138001606019,0.8105138001606019,VERY_HIGH,-110,0.9716908561737864,0.7875688484187244,PREMIUM,0.6920714221725324,0.1730178555431331
Matt McLain,total_bases,prizepicks,3.5,1.8649591322486558,0.13785057135209433,0.5238095238095238,UNDER,0.8105138001606019,0.8105138001606019,VERY_HIGH,-110,0.9716908561737864,0.7875688484187244,PREMIUM,0.6920714221725324,0.1730178555431331
Aaron Sabato,runs,prizepicks,1.5,0.39291842364899593,0.13412933012355466,0.5238095238095238,UNDER,0.8183284067405353,0.8183284067405353,VERY_HIGH,-110,0.9623690666943507,0.787533945044364,PREMIUM,0.7019641880547987,0.17549104701369966
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,3.313387008094794,0.016817993188806946,0.5238095238095238,UNDER,1.0646822143035055,1.0646822143035055,VERY_HIGH,-110,0.7395374112030755,0.7873723285199725,PREMIUM,0.9673857504608331,0.24184643761520827
Miles Mikolas,pitcher_strikeouts,underdog,2.5,5.883939166591814,0.949827616747375,0.5238095238095238,UNDER,0.8133072683358976,0.8133072683358976,VERY_HIGH,-110,0.9678859432598799,0.7871886725734065,PREMIUM,0.0,0.0
Ian Hamilton,pitcher_strikeouts,underdog,5.5,3.368412827358556,0.07764993260617947,0.5238095238095238,UNDER,0.9369351415270233,0.9369351415270233,VERY_HIGH,-110,0.840018859269387,0.7870431887949317,PREMIUM,0.8394735382035234,0.20986838455088086
Ryan Pressly,pitcher_strikeouts,underdog,6.5,4.665528491239384,0.13062961845457233,0.5238095238095238,UNDER,0.8256778012453981,0.8256778012453981,VERY_HIGH,-110,0.9518225221484621,0.7858987272633914,PREMIUM,0.7111614309625984,0.1777903577406496
Andy Pages,runs,prizepicks,1.5,0.44246647213279905,0.14513408066130118,0.5238095238095238,UNDER,0.7952184306112676,0.7952184306112676,VERY_HIGH,-110,0.9878180556537719,0.7855311239464663,PREMIUM,0.6723574725088893,0.16808936812722233
Andy Pages,runs,prizepicks,1.5,0.44246647213279905,0.14513408066130118,0.5238095238095238,UNDER,0.7952184306112676,0.7952184306112676,VERY_HIGH,-110,0.9878180556537719,0.7855311239464663,PREMIUM,0.6723574725088893,0.16808936812722233
Andy Pages,runs,prizepicks,1.5,0.44246647213279905,0.14513408066130118,0.5238095238095238,UNDER,0.7952184306112676,0.7952184306112676,VERY_HIGH,-110,0.9878180556537719,0.7855311239464663,PREMIUM,0.6723574725088893,0.16808936812722233
Zack Gelof,total_bases,underdog,0.5,3.033537764805036,0.9543926973505248,0.5238095238095238,UNDER,0.8220224222146381,0.8220224222146381,VERY_HIGH,-110,0.9549440555739698,0.7849854256423846,PREMIUM,0.0,0.0
Sal Stewart,total_bases,prizepicks,3.5,1.1947615609818385,0.06216800813610157,0.5238095238095238,UNDER,0.9694471829141869,0.9694471829141869,VERY_HIGH,-110,0.8096213863518333,0.7848851722258633,PREMIUM,0.8737047147602374,0.21842617869005934
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,3.3695571336889882,0.018445788858557632,0.5238095238095238,UNDER,1.061263843397029,1.061263843397029,VERY_HIGH,-110,0.7395374112030755,0.7848443153492649,PREMIUM,0.9641732469511295,0.24104331173778237
Alex De Goti,total_bases,prizepicks,4.5,2.078579392421624,0.05323330919909852,0.5238095238095238,UNDER,0.9882100506818933,0.9882100506818933,VERY_HIGH,-110,0.7937292283930639,0.7843712010180097,PREMIUM,0.8928982757181304,0.2232245689295326
Jose Altuve,runs,prizepicks,1.5,0.2530731259666276,0.10621215590770161,0.5238095238095238,UNDER,0.8769544725938268,0.8769544725938268,VERY_HIGH,-110,0.8943404500236178,0.7842958576697875,PREMIUM,0.7726730550958401,0.19316826377396001
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.6348950207071615,0.9391126314637003,0.5238095238095238,UNDER,0.7928513873397913,0.7928513873397913,VERY_HIGH,-110,0.9887798958590194,0.7839555122055178,PREMIUM,0.0,0.0
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.627884216469456,0.938967437099716,0.5238095238095238,UNDER,0.7925741980994576,0.7925741980994576,VERY_HIGH,-110,0.9887798958590194,0.7836814330573275,PREMIUM,0.0,0.0
Drew Avans,rbi,prizepicks,1.5,0.19974438811986406,0.09675668801518111,0.5238095238095238,UNDER,0.8968109551681197,0.8968109551681197,VERY_HIGH,-110,0.8738170148233568,0.7836486717058897,PREMIUM,0.7953535862208836,0.1988383965552209
Bryce Eldridge,total_bases,prizepicks,4.5,0.7633967267945068,0.01,0.5238095238095238,UNDER,1.079,1.079,VERY_HIGH,-110,0.7259435352206963,0.7832930745031313,PREMIUM,0.9807321594068581,0.24518303985171452
Bryce Rainer,total_bases,prizepicks,4.5,0.9106104615594713,0.01,0.5238095238095238,UNDER,1.079,1.079,VERY_HIGH,-110,0.7259435352206963,0.7832930745031313,PREMIUM,0.9807321594068581,0.24518303985171452
A.J. Puk,pitcher_strikeouts,prizepicks,4.5,9.789548187780532,0.9386802469254998,0.5238095238095238,UNDER,0.7920259259486813,0.7920259259486813,VERY_HIGH,-110,0.9887798958590194,0.7831393125771805,PREMIUM,0.0,0.0
Jordan Beck,hits,prizepicks,2.5,0.5450092871800433,0.025292083230040285,0.5238095238095238,UNDER,1.0468866252169156,1.0468866252169156,VERY_HIGH,-110,0.7479205363250181,0.7829880062037237,PREMIUM,0.9505485831603627,0.23763714579009068
Miles Mikolas,pitcher_strikeouts,underdog,2.5,5.779506566370441,0.9475178671665404,0.5238095238095238,UNDER,0.8088977464088497,0.8088977464088497,VERY_HIGH,-110,0.9678859432598799,0.7829207582837207,PREMIUM,0.0,0.0
Tyler O'Neill,total_bases,prizepicks,2.5,0.26073493213837806,0.06773909469269201,0.5238095238095238,UNDER,0.9577479011453468,0.9577479011453468,VERY_HIGH,-110,0.8174149040063964,0.7828774086770512,PREMIUM,0.8615334261745586,0.21538335654363966
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.607150753270179,0.938534885111368,0.5238095238095238,UNDER,0.7917484170307932,0.7917484170307932,VERY_HIGH,-110,0.9887798958590194,0.7828649173382511,PREMIUM,0.0,0.0
Miles Mikolas,pitcher_strikeouts,prizepicks,5.5,3.8712036090999966,0.13876952543684684,0.5238095238095238,UNDER,0.8085839965826217,0.8085839965826217,VERY_HIGH,-110,0.9678859432598799,0.7826170842372143,PREMIUM,0.689610054145066,0.1724025135362665
Tyler Heineman,total_bases,prizepicks,3.5,1.2638937117578137,0.06801520991323395,0.5238095238095238,UNDER,0.9571680591822088,0.9571680591822088,VERY_HIGH,-110,0.8174149040063964,0.782403437214414,PREMIUM,0.860925994026077,0.21523149850651924
Tyler Heineman,total_bases,prizepicks,3.5,1.2638937117578137,0.06801520991323395,0.5238095238095238,UNDER,0.9571680591822088,0.9571680591822088,VERY_HIGH,-110,0.8174149040063964,0.782403437214414,PREMIUM,0.860925994026077,0.21523149850651924
Tyler Heineman,total_bases,prizepicks,3.5,1.2638937117578137,0.06801520991323395,0.5238095238095238,UNDER,0.9571680591822088,0.9571680591822088,VERY_HIGH,-110,0.8174149040063964,0.782403437214414,PREMIUM,0.860925994026077,0.21523149850651924
Joe Ryan,pitcher_strikeouts,prizepicks,3.5,8.551308107150074,0.9542685732115773,0.5238095238095238,UNDER,0.8217854579493747,0.8217854579493747,VERY_HIGH,-110,0.9518225221484621,0.7821939072503028,PREMIUM,0.0,0.0
Joe Ryan,pitcher_strikeouts,underdog,3.5,8.551308107150074,0.9542685732115773,0.5238095238095238,UNDER,0.8217854579493747,0.8217854579493747,VERY_HIGH,-110,0.9518225221484621,0.7821939072503028,PREMIUM,0.0,0.0
Nick Lodolo,pitcher_strikeouts,prizepicks,5.5,3.6612249420177116,0.11012755644341721,0.5238095238095238,UNDER,0.868732131468824,0.868732131468824,VERY_HIGH,-110,0.8994434859887092,0.7813754567187207,PREMIUM,0.7631043035808953,0.19077607589522383
Nick Lodolo,pitcher_strikeouts,prizepicks,5.5,3.6612249420177116,0.11012755644341721,0.5238095238095238,UNDER,0.868732131468824,0.868732131468824,VERY_HIGH,-110,0.8994434859887092,0.7813754567187207,PREMIUM,0.7631043035808953,0.19077607589522383
Hunter Feduccia,hits,prizepicks,1.5,0.006301809871429587,0.06762726090543236,0.5238095238095238,UNDER,0.9579827520985921,0.9579827520985921,VERY_HIGH,-110,0.8148712800946419,0.7806326315111678,PREMIUM,0.8617793377444019,0.21544483443610046
Miles Mikolas,pitcher_strikeouts,underdog,2.5,5.72205239812061,0.9461742808037849,0.5238095238095238,UNDER,0.8063327178981345,0.8063327178981345,VERY_HIGH,-110,0.9678859432598799,0.7804381032441385,PREMIUM,0.0,0.0
Bryan Hudson,pitcher_strikeouts,prizepicks,6.0,4.130573893089439,0.10633006180209592,0.5238095238095238,UNDER,0.8767068702155987,0.8767068702155987,VERY_HIGH,-110,0.8901332585784344,0.7803859432031114,PREMIUM,0.7723864563244845,0.19309661408112114
Willson Contreras,total_bases,prizepicks,3.5,0.9339633372246532,0.04356907497764051,0.5238095238095238,UNDER,1.008504942546955,1.008504942546955,VERY_HIGH,-110,0.7733231492290703,0.7799002181834939,PREMIUM,0.9132292775741994,0.22830731939354984
Mike Clevinger,pitcher_strikeouts,underdog,4.5,9.922103005371753,0.9407775897704477,0.5238095238095238,UNDER,0.7960299441072182,0.7960299441072182,VERY_HIGH,-110,0.9793739315504748,0.779610975992191,PREMIUM,0.0,0.0
Taylor Trammell,total_bases,prizepicks,3.5,0.8534856015038812,0.03883712995507982,0.5238095238095238,UNDER,1.0184420270943324,1.0184420270943324,VERY_HIGH,-110,0.7654245659011536,0.7795405464841703,PREMIUM,0.9230290058465973,0.23075725146164933
Taylor Trammell,total_bases,prizepicks,3.5,0.8534856015038812,0.03883712995507982,0.5238095238095238,UNDER,1.0184420270943324,1.0184420270943324,VERY_HIGH,-110,0.7654245659011536,0.7795405464841703,PREMIUM,0.9230290058465973,0.23075725146164933
Taylor Trammell,total_bases,prizepicks,3.5,0.8534856015038812,0.03883712995507982,0.5238095238095238,UNDER,1.0184420270943324,1.0184420270943324,VERY_HIGH,-110,0.7654245659011536,0.7795405464841703,PREMIUM,0.9230290058465973,0.23075725146164933
Ryan Pepiot,pitcher_strikeouts,underdog,6.5,4.683121841551731,0.13383034815262707,0.5238095238095238,UNDER,0.8189562688794833,0.8189562688794833,VERY_HIGH,-110,0.9518225221484621,0.7795010213741638,PREMIUM,0.7027539076395202,0.17568847690988004
Tyler Black,hits,underdog,0.5,2.046291719779544,0.938982934594028,0.5238095238095238,UNDER,0.7926037842249625,0.7926037842249625,VERY_HIGH,-110,0.9830902639343841,0.77920106342911,PREMIUM,0.0,0.0
Matt McLain,runs,prizepicks,1.5,0.24309666458908946,0.10439432031117035,0.5238095238095238,UNDER,0.8807719273465423,0.8807719273465423,VERY_HIGH,-110,0.8833947545020102,0.7780693005305611,PREMIUM,0.7770797400330621,0.19426993500826553
Matt McLain,runs,prizepicks,1.5,0.24309666458908946,0.10439432031117035,0.5238095238095238,UNDER,0.8807719273465423,0.8807719273465423,VERY_HIGH,-110,0.8833947545020102,0.7780693005305611,PREMIUM,0.7770797400330621,0.19426993500826553
Kyle Stowers,hitter_strikeouts,prizepicks,2.5,0.9048153997906886,0.14378751367966736,0.5238095238095238,UNDER,0.7980462212726986,0.7980462212726986,VERY_HIGH,-110,0.9748974443281604,0.7780132215744995,PREMIUM,0.6760380680386952,0.1690095170096738
Miles Mikolas,pitcher_strikeouts,underdog,2.5,5.662630514927838,0.9447265959864454,0.5238095238095238,UNDER,0.8035689559741228,0.8035689559741228,VERY_HIGH,-110,0.9678859432598799,0.7777630969273708,PREMIUM,0.0,0.0
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.475714467153388,0.9356788980409619,0.5238095238095238,UNDER,0.7862960780781999,0.7862960780781999,VERY_HIGH,-110,0.9887798958590194,0.7774737541965179,PREMIUM,0.0,0.0
Matt Waldron,pitcher_strikeouts,prizepicks,6.5,3.5156234398125927,0.023318369472933087,0.5238095238095238,UNDER,1.0510314241068406,1.0510314241068406,VERY_HIGH,-110,0.7395374112030755,0.7772770584770545,PREMIUM,0.9544954532748032,0.2386238633187008
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,3.679958191914851,0.11249587587753629,0.5238095238095238,UNDER,0.8637586606571739,0.8637586606571739,VERY_HIGH,-110,0.8994434859887092,0.776902100794427,PREMIUM,0.7572641844245556,0.1893160461061389
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,3.679958191914851,0.11249587587753629,0.5238095238095238,UNDER,0.8637586606571739,0.8637586606571739,VERY_HIGH,-110,0.8994434859887092,0.776902100794427,PREMIUM,0.7572641844245556,0.1893160461061389
Nick Mears,pitcher_strikeouts,underdog,3.5,11.403634398382533,0.976161123430897,0.5238095238095238,UNDER,0.8635803265498941,0.8635803265498941,VERY_HIGH,-110,0.8994434859887092,0.7767416993433046,PREMIUM,0.0,0.0
Carlos Colmenares,hitter_strikeouts,prizepicks,2.5,0.6270902620163259,0.1059045183516778,0.5238095238095238,UNDER,0.8776005114614767,0.8776005114614767,VERY_HIGH,-110,0.8850429850831069,0.7767141763743266,PREMIUM,0.7734203943294761,0.19335509858236902
Luis De Los Santos,hits,prizepicks,2.5,0.9653304897033773,0.06243251442706077,0.5238095238095238,UNDER,0.9688917197031726,0.9688917197031726,VERY_HIGH,-110,0.8015689131351191,0.7766334827080885,PREMIUM,0.873130445646344,0.218282611411586
Tyler Callihan,total_bases,prizepicks,2.5,0.30231018296395806,0.07144319783954622,0.5238095238095238,UNDER,0.949969284536953,0.949969284536953,VERY_HIGH,-110,0.8174149040063964,0.7765190515287984,PREMIUM,0.8533510044547206,0.21333775111368014
Nick Loftin,total_bases,prizepicks,3.5,1.476137189854687,0.08862964453114064,0.5238095238095238,UNDER,0.9138777464846047,0.9138777464846047,VERY_HIGH,-110,0.8496432411936441,0.776470050577923,PREMIUM,0.814388406983878,0.2035971017459695
Nick Loftin,total_bases,prizepicks,3.5,1.476137189854687,0.08862964453114064,0.5238095238095238,UNDER,0.9138777464846047,0.9138777464846047,VERY_HIGH,-110,0.8496432411936441,0.776470050577923,PREMIUM,0.814388406983878,0.2035971017459695
A.J. Puk,pitcher_strikeouts,underdog,3.5,7.451150440411492,0.9351224360320068,0.5238095238095238,UNDER,0.7852337415156493,0.7852337415156493,VERY_HIGH,-110,0.9887798958590194,0.7764233371608319,PREMIUM,0.0,0.0
Alex Ramirez,hits,prizepicks,2.5,1.2477561535317492,0.10524051172425142,0.5238095238095238,UNDER,0.8789949253790721,0.8789949253790721,VERY_HIGH,-110,0.882741876523776,0.7759256298839986,PREMIUM,0.7750312524399549,0.1937578131099887
Ryan Brasier,pitcher_strikeouts,prizepicks,6.0,4.332335770528509,0.13570701772451355,0.5238095238095238,UNDER,0.8150152627785217,0.8150152627785217,VERY_HIGH,-110,0.9518225221484621,0.775749883007344,PREMIUM,0.6977844223475828,0.1744461055868957
Michael Toglia,hitter_strikeouts,prizepicks,2.5,0.8884020390701193,0.14132202575378705,0.5238095238095238,UNDER,0.8032237459170473,0.8032237459170473,VERY_HIGH,-110,0.9657789105945107,0.775736554295408,PREMIUM,0.6827344386222274,0.17068360965555684
Andrew Knizner,rbi,prizepicks,1.5,0.2247920215437419,0.10111781904404005,0.5238095238095238,UNDER,0.887652580007516,0.887652580007516,VERY_HIGH,-110,0.8738170148233568,0.7756459276624186,PREMIUM,0.7849661947677781,0.19624154869194452
Matthew Liberatore,pitcher_strikeouts,prizepicks,6.5,3.550950274210535,0.024647390704158223,0.5238095238095238,UNDER,1.0482404795212679,1.0482404795212679,VERY_HIGH,-110,0.7395374112030755,0.7752130505434289,PREMIUM,0.9518395021551839,0.23795987553879597
A.J. Minter,pitcher_strikeouts,underdog,3.5,7.418729257743596,0.9343765578354838,0.5238095238095238,UNDER,0.783809792231378,0.783809792231378,VERY_HIGH,-110,0.9887798958590194,0.7750153647358216,PREMIUM,0.0,0.0
Taylor Walls,total_bases,prizepicks,3.5,0.9055284372441531,0.041846618328734375,0.5238095238095238,UNDER,1.0121221015096578,1.0121221015096578,VERY_HIGH,-110,0.7654245659011536,0.774703120186993,PREMIUM,0.9168079567800228,0.2292019891950057
Taylor Walls,total_bases,prizepicks,3.5,0.9055284372441531,0.041846618328734375,0.5238095238095238,UNDER,1.0121221015096578,1.0121221015096578,VERY_HIGH,-110,0.7654245659011536,0.774703120186993,PREMIUM,0.9168079567800228,0.2292019891950057
Taylor Walls,total_bases,prizepicks,3.5,0.9055284372441531,0.041846618328734375,0.5238095238095238,UNDER,1.0121221015096578,1.0121221015096578,VERY_HIGH,-110,0.7654245659011536,0.774703120186993,PREMIUM,0.9168079567800228,0.2292019891950057
