player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,confidence,odds
brett wisely,total_bases,prizepicks,5.5,0.07505311570169348,6.072816300717321e-06,0.5238095238095238,UNDER,1.0999872470857686,1.0999872470857686,VERY_HIGH,-110
brett harris,total_bases,prizepicks,5.5,0.07505311570169348,6.072816300717321e-06,0.5238095238095238,UNDER,1.0999872470857686,1.0999872470857686,VERY_HIGH,-110
brett auerbach,total_bases,prizepicks,5.5,0.07505311570169348,6.072816300717321e-06,0.5238095238095238,UNDER,1.0999872470857686,1.0999872470857686,VERY_HIGH,-110
shohei ohtani,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
kyle schwarber,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
corbin carroll,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
eugenio suarez,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
tyler soderstrom,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
jo adell,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
matt chapman,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
jackson merrill,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
alec bohm,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
tyler heineman,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
michael conforto,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
tyler fitzgerald,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
michael stefanic,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
jordan lawlar,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
tyler wade,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
aaron bracho,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
donovan walton,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
hunter feduccia,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
michael perez,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
ryan waldschmidt,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
hunter bishop,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
a.j. vukovich,total_bases,prizepicks,4.5,0.07505311570169348,0.00017951162372253915,0.5238095238095238,UNDER,1.0996230255901827,1.0996230255901827,VERY_HIGH,-110
bryce harper,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
trea turner,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nick kurtz,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
geraldo perdomo,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
will smith,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
will smith,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
will smith,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
will smith,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
taylor ward,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
taylor ward,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
josh naylor,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
josh naylor,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
josh naylor,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
josh naylor,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
manny machado,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
mike trout,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
mike trout,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nick castellanos,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nolan schanuel,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nolan schanuel,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
tyler soderstrom,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
andy pages,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
andy pages,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
lourdes gurriel jr.,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jo adell,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
matt chapman,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
alejandro kirk,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jackson merrill,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
tommy edman,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
tommy edman,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nathan lukes,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
nathan lukes,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
jorge soler,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
james mccann,total_bases,prizepicks,3.5,0.07505311570169348,0.002871949416422548,0.5238095238095238,UNDER,1.0939689062255127,1.0939689062255127,VERY_HIGH,-110
